model,interest_rate,loan_amount,loan_term,run_code,expected_answer,actual_answer,question_number
gpt-4o,5,1000000,30,True,5368.22,5368.22,1
gpt-4o,5,1000000,30,True,5368.22,5368.22,1
gpt-4o,5,1000000,30,False,5368.22,5368.22,1
gpt-4o,5,1000000,30,False,5368.22,5368.22,1
gpt-4o,5,1000000,30,False,5368.22,5368.22,1
gpt-4o,5,1000000,30,False,5368.22,5368.22,1
gpt-4o,5,1000000,30,False,5368.22,5368.22,1
gpt-4o,5,1100000,15,True,8698.73,8683.077863437484,1
gpt-4o,5,1100000,15,True,8698.73,8696.51,1
gpt-4o,5,1100000,15,True,8698.73,8698.73,1
gpt-4o,5,1100000,15,True,8698.73,8698.73,1
gpt-4o,5,1100000,15,True,8698.73,8680.16835,1
gpt-4o,5,1100000,15,False,8698.73,8692.17,1
gpt-4o,5,1100000,15,False,8698.73,8696.66,1
gpt-4o,5,1100000,15,False,8698.73,8697.02,1
gpt-4o,5,1100000,15,False,8698.73,8695.06,1
gpt-4o,5,1100000,15,False,8698.73,8692.59,1
gpt-4o,5,1100000,30,True,5905.04,5910.73,1
gpt-4o,5,1100000,30,True,5905.04,5905.04,1
gpt-4o,5,1100000,30,True,5905.04,5907.98,1
gpt-4o,5,1100000,30,True,5905.04,5905.037853133537,1
gpt-4o,5,1100000,30,True,5905.04,5907.015,1
gpt-4o,5,1100000,30,False,5905.04,5905.64,1
gpt-4o,5,1100000,30,False,5905.04,5908.0,1
gpt-4o,5,1100000,30,False,5905.04,5902.0,1
gpt-4o,5,1100000,30,False,5905.04,5909.48,1
gpt-4o,5,1100000,30,False,5905.04,5907.788,1
gpt-4o,5,1200000,15,True,9489.52,9489.52,1
gpt-4o,5,1200000,15,True,9489.52,9479.2,1
gpt-4o,5,1200000,15,True,9489.52,9471.85,1
gpt-4o,5,1200000,15,True,9489.52,94910.52,1
gpt-4o,5,1200000,15,True,9489.52,9471.85,1
gpt-4o,5,1200000,15,False,9489.52,94881.68,1
gpt-4o,5,1200000,15,False,9489.52,9499.73,1
gpt-4o,5,1200000,15,False,9489.52,9493.05,1
gpt-4o,5,1200000,15,False,9489.52,9493.0,1
gpt-4o,5,1200000,15,False,9489.52,9489.43,1
gpt-4o,5,1200000,30,True,6441.86,6441.86,1
gpt-4o,5,1200000,30,True,6441.86,6448.97,1
gpt-4o,5,1200000,30,True,6441.86,6441.86,1
gpt-4o,5,1200000,30,True,6441.86,6440.44,1
gpt-4o,5,1200000,30,True,6441.86,6441.86,1
gpt-4o,5,1200000,30,False,6441.86,6441.19,1
gpt-4o,5,1200000,30,False,6441.86,6448.0,1
gpt-4o,5,1200000,30,False,6441.86,6448.97,1
gpt-4o,5,1200000,30,False,6441.86,6441.21,1
gpt-4o,5,1200000,30,False,6441.86,6440.44,1
gpt-4o,6,300000,15,True,2531.57,2531.56,1
gpt-4o,6,300000,15,True,2531.57,2531.57,1
gpt-4o,6,300000,15,True,2531.57,2531.57,1
gpt-4o,6,300000,15,True,2531.57,2530.99,1
gpt-4o,6,300000,15,True,2531.57,2531.56,1
gpt-4o,6,300000,15,False,2531.57,2531.56,1
gpt-4o,6,300000,15,False,2531.57,2532.99,1
gpt-4o,6,300000,15,False,2531.57,2530.0,1
gpt-4o,6,300000,15,False,2531.57,2531.56,1
gpt-4o,6,300000,15,False,2531.57,2530.56,1
gpt-4o,6,300000,30,True,1798.65,1798.65,1
gpt-4o,6,300000,30,True,1798.65,1798.65,1
gpt-4o,6,300000,30,True,1798.65,1798.65,1
gpt-4o,6,300000,30,True,1798.65,1798.65,1
gpt-4o,6,300000,30,True,1798.65,1798.65,1
gpt-4o,6,300000,30,False,1798.65,1798.0,1
gpt-4o,6,300000,30,False,1798.65,1798.65,1
gpt-4o,6,300000,30,False,1798.65,1798.65,1
gpt-4o,6,300000,30,False,1798.65,1798.65,1
gpt-4o,6,300000,30,False,1798.65,1798.65,1
gpt-4o,6,400000,15,True,3375.43,3375.43,1
gpt-4o,6,400000,15,True,3375.43,3375.43,1
gpt-4o,6,400000,15,True,3375.43,3375.43,1
gpt-4o,6,400000,15,True,3375.43,3378.87,1
gpt-4o,6,400000,15,True,3375.43,3378.91,1
gpt-4o,6,400000,15,False,3375.43,3378.87,1
gpt-4o,6,400000,15,False,3375.43,3378.87,1
gpt-4o,6,400000,15,False,3375.43,3378.87,1
gpt-4o,6,400000,15,False,3375.43,3378.61,1
gpt-4o,6,400000,15,False,3375.43,3378.29,1
gpt-4o,6,400000,30,True,2398.2,2398.2021006110276,1
gpt-4o,6,400000,30,True,2398.2,2398.2,1
gpt-4o,6,400000,30,True,2398.2,2398.2,1
gpt-4o,6,400000,30,True,2398.2,2398.2021006110276,1
gpt-4o,6,400000,30,True,2398.2,2398.2,1
gpt-4o,6,400000,30,False,2398.2,2398.2,1
gpt-4o,6,400000,30,False,2398.2,2398.2,1
gpt-4o,6,400000,30,False,2398.2,2398.2,1
gpt-4o,6,400000,30,False,2398.2,2398.2,1
gpt-4o,6,400000,30,False,2398.2,2398.2,1
gpt-4o,6,500000,15,True,4219.28,4219.28,1
gpt-4o,6,500000,15,True,4219.28,4219.28337688161,1
gpt-4o,6,500000,15,True,4219.28,4219.28,1
gpt-4o,6,500000,15,True,4219.28,4219.284140242312,1
gpt-4o,6,500000,15,True,4219.28,4219.284140242312,1
gpt-4o,6,500000,15,False,4219.28,4219.28,1
gpt-4o,6,500000,15,False,4219.28,4219.28,1
gpt-4o,6,500000,15,False,4219.28,4219.28,1
gpt-4o,6,500000,15,False,4219.28,4219.28,1
gpt-4o,6,500000,15,False,4219.28,4219.28,1
gpt-4o,6,500000,30,True,2997.75,2997.75,1
gpt-4o,6,500000,30,True,2997.75,2997.75,1
gpt-4o,6,500000,30,True,2997.75,2997.75,1
gpt-4o,6,500000,30,True,2997.75,2997.75,1
gpt-4o,6,500000,30,True,2997.75,2997.75,1
gpt-4o,6,500000,30,False,2997.75,2997.75,1
gpt-4o,6,500000,30,False,2997.75,2997.75,1
gpt-4o,6,500000,30,False,2997.75,2997.75,1
gpt-4o,6,500000,30,False,2997.75,2997.75,1
gpt-4o,6,500000,30,False,2997.75,2997.75,1
gpt-4o,6,600000,15,True,5063.14,5065.4074,1
gpt-4o,6,600000,15,True,5063.14,5063.14,1
gpt-4o,6,600000,15,True,5063.14,5063.14,1
gpt-4o,6,600000,15,True,5063.14,5063.140968290774,1
gpt-4o,6,600000,15,True,5063.14,5063.14,1
gpt-4o,6,600000,15,False,5063.14,5065.0,1
gpt-4o,6,600000,15,False,5063.14,5065.41,1
gpt-4o,6,600000,15,False,5063.14,5065.0,1
gpt-4o,6,600000,15,False,5063.14,5065.41,1
gpt-4o,6,600000,15,False,5063.14,5065.0161,1
gpt-4o,6,600000,30,True,3597.3,3597.300166180428,1
gpt-4o,6,600000,30,True,3597.3,3597.0,1
gpt-4o,6,600000,30,True,3597.3,3597.3,1
gpt-4o,6,600000,30,True,3597.3,3597.3,1
gpt-4o,6,600000,30,True,3597.3,3597.3031509165417,1
gpt-4o,6,600000,30,False,3597.3,3597.3,1
gpt-4o,6,600000,30,False,3597.3,3598.66,1
gpt-4o,6,600000,30,False,3597.3,3597.3,1
gpt-4o,6,600000,30,False,3597.3,3597.3,1
gpt-4o,6,600000,30,False,3597.3,3597.3,1
gpt-4o,6,700000,15,True,5907.0,5916.28,1
gpt-4o,6,700000,15,True,5907.0,5919.0,1
gpt-4o,6,700000,15,True,5907.0,5906.997796339237,1
gpt-4o,6,700000,15,True,5907.0,5906.997796339237,1
gpt-4o,6,700000,15,True,5907.0,5919.54,1
gpt-4o,6,700000,15,False,5907.0,5917.35,1
gpt-4o,6,700000,15,False,5907.0,5916.05,1
gpt-4o,6,700000,15,False,5907.0,5917.15,1
gpt-4o,6,700000,15,False,5907.0,5919.93,1
gpt-4o,6,700000,15,False,5907.0,5918.49,1
gpt-4o,6,700000,30,True,4196.85,4196.85,1
gpt-4o,6,700000,30,True,4196.85,4191.01985602422,1
gpt-4o,6,700000,30,True,4196.85,4196.98,1
gpt-4o,6,700000,30,True,4196.85,4196.85,1
gpt-4o,6,700000,30,True,4196.85,4196.85,1
gpt-4o,6,700000,30,False,4196.85,4196.98,1
gpt-4o,6,700000,30,False,4196.85,4196.98,1
gpt-4o,6,700000,30,False,4196.85,4195.99,1
gpt-4o,6,700000,30,False,4196.85,4194.86,1
gpt-4o,6,700000,30,False,4196.85,4195.96,1
gpt-4o,6,800000,15,True,6750.85,6750.85,1
gpt-4o,6,800000,15,True,6750.85,6754.32,1
gpt-4o,6,800000,15,True,6750.85,6752.7,1
gpt-4o,6,800000,15,True,6750.85,6758.0,1
gpt-4o,6,800000,15,True,6750.85,6754.022348050184,1
gpt-4o,6,800000,15,False,6750.85,6754.02,1
gpt-4o,6,800000,15,False,6750.85,6758.29,1
gpt-4o,6,800000,15,False,6750.85,6757.33,1
gpt-4o,6,800000,15,False,6750.85,6754.02,1
gpt-4o,6,800000,15,False,6750.85,6758.0,1
gpt-4o,6,800000,30,True,4796.4,4796.404201222055,1
gpt-4o,6,800000,30,True,4796.4,4796.404201222055,1
gpt-4o,6,800000,30,True,4796.4,4796.444,1
gpt-4o,6,800000,30,True,4796.4,4796.44,1
gpt-4o,6,800000,30,True,4796.4,4796.444433678997,1
gpt-4o,6,800000,30,False,4796.4,4796.44,1
gpt-4o,6,800000,30,False,4796.4,4796.44,1
gpt-4o,6,800000,30,False,4796.4,4796.4,1
gpt-4o,6,800000,30,False,4796.4,4796.44,1
gpt-4o,6,800000,30,False,4796.4,4796.4,1
gpt-4o,6,900000,15,True,7594.71,7594.711452436161,1
gpt-4o,6,900000,15,True,7594.71,7598.9418,1
gpt-4o,6,900000,15,True,7594.71,7594.71,1
gpt-4o,6,900000,15,True,7594.71,7597.99,1
gpt-4o,6,900000,15,True,7594.71,7594.71,1
gpt-4o,6,900000,15,False,7594.71,7598.97,1
gpt-4o,6,900000,15,False,7594.71,7598.12,1
gpt-4o,6,900000,15,False,7594.71,7598.97,1
gpt-4o,6,900000,15,False,7594.71,7593.29,1
gpt-4o,6,900000,15,False,7594.71,7596.04,1
gpt-4o,6,900000,30,True,5395.95,5395.95,1
gpt-4o,6,900000,30,True,5395.95,5395.954726374813,1
gpt-4o,6,900000,30,True,5395.95,5395.95,1
gpt-4o,6,900000,30,True,5395.95,5395.954726374813,1
gpt-4o,6,900000,30,True,5395.95,5395.95,1
gpt-4o,6,900000,30,False,5395.95,5395.05,1
gpt-4o,6,900000,30,False,5395.95,5395.28,1
gpt-4o,6,900000,30,False,5395.95,5395.08,1
gpt-4o,6,900000,30,False,5395.95,5395.08,1
gpt-4o,6,900000,30,False,5395.95,5395.08,1
gpt-4o,6,1000000,15,True,8438.57,8438.57,1
gpt-4o,6,1000000,15,True,8438.57,8438.57,1
gpt-4o,6,1000000,15,True,8438.57,8439.27,1
gpt-4o,6,1000000,15,True,8438.57,8439.27,1
gpt-4o,6,1000000,15,True,8438.57,8438.568280484624,1
gpt-4o,6,1000000,15,False,8438.57,84398.58,1
gpt-4o,6,1000000,15,False,8438.57,8439.27,1
gpt-4o,6,1000000,15,False,8438.57,84399.18,1
gpt-4o,6,1000000,15,False,8438.57,84398.57,1
gpt-4o,6,1000000,15,False,8438.57,8439.27,1
gpt-4o,6,1000000,30,True,5995.51,5995.0,1
gpt-4o,6,1000000,30,True,5995.51,5995.507,1
gpt-4o,6,1000000,30,True,5995.51,5995.51,1
gpt-4o,6,1000000,30,True,5995.51,5995.51,1
gpt-4o,6,1000000,30,True,5995.51,5995.49,1
gpt-4o,6,1000000,30,False,5995.51,5995.51,1
gpt-4o,6,1000000,30,False,5995.51,5995.51,1
gpt-4o,6,1000000,30,False,5995.51,5995.51,1
gpt-4o,6,1000000,30,False,5995.51,5995.0,1
gpt-4o,6,1000000,30,False,5995.51,5995.5,1
gpt-4o,6,1100000,15,True,9282.43,9282.425108533087,1
gpt-4o,6,1100000,15,True,9282.43,9282.43,1
gpt-4o,6,1100000,15,True,9282.43,9288.32,1
gpt-4o,6,1100000,15,True,9282.43,9265.36,1
gpt-4o,6,1100000,15,True,9282.43,9282.43,1
gpt-4o,6,1100000,15,False,9282.43,9285.97,1
gpt-4o,6,1100000,15,False,9282.43,9283.0,1
gpt-4o,6,1100000,15,False,9282.43,9281.0,1
gpt-4o,6,1100000,15,False,9282.43,9290.3,1
gpt-4o,6,1100000,15,False,9282.43,9280.25,1
gpt-4o,6,1100000,30,True,6595.06,6595.06,1
gpt-4o,6,1100000,30,True,6595.06,6595.06,1
gpt-4o,6,1100000,30,True,6595.06,6595.055776680326,1
gpt-4o,6,1100000,30,True,6595.06,6593.47,1
gpt-4o,6,1100000,30,True,6595.06,6598.63,1
gpt-4o,6,1100000,30,False,6595.06,6595.51,1
gpt-4o,6,1100000,30,False,6595.06,6596.47,1
gpt-4o,6,1100000,30,False,6595.06,6597.92,1
gpt-4o,6,1100000,30,False,6595.06,6597.69,1
gpt-4o,6,1100000,30,False,6595.06,6597.53,1
gpt-4o,6,1200000,15,True,10126.28,10126.28,1
gpt-4o,6,1200000,15,True,10126.28,10130.31,1
gpt-4o,6,1200000,15,True,10126.28,10148.3,1
gpt-4o,6,1200000,15,True,10126.28,10126.28,1
gpt-4o,6,1200000,15,True,10126.28,10126.281936581549,1
gpt-4o,6,1200000,15,False,10126.28,10149.05,1
gpt-4o,6,1200000,15,False,10126.28,10147.93,1
gpt-4o,6,1200000,15,False,10126.28,10124.48,1
gpt-4o,6,1200000,15,False,10126.28,10129.97,1
gpt-4o,6,1200000,15,False,10126.28,10148.27,1
gpt-4o,6,1200000,30,True,7194.61,7193.33,1
gpt-4o,6,1200000,30,True,7194.61,7197.4,1
gpt-4o,6,1200000,30,True,7194.61,7194.61,1
gpt-4o,6,1200000,30,True,7194.61,7194.61,1
gpt-4o,6,1200000,30,True,7194.61,7197.03,1
gpt-4o,6,1200000,30,False,7194.61,7190.1,1
gpt-4o,6,1200000,30,False,7194.61,7191.0,1
gpt-4o,6,1200000,30,False,7194.61,7197.59,1
gpt-4o,6,1200000,30,False,7194.61,7197.3,1
gpt-4o,6,1200000,30,False,7194.61,7191.38,1
gpt-4o,7,300000,15,True,2696.48,2696.484812557275,1
gpt-4o,7,300000,15,True,2696.48,2697.98,1
gpt-4o,7,300000,15,True,2696.48,2699.0,1
gpt-4o,7,300000,15,True,2696.48,2699.21,1
gpt-4o,7,300000,15,True,2696.48,2696.44,1
gpt-4o,7,300000,15,False,2696.48,2696.44,1
gpt-4o,7,300000,15,False,2696.48,2696.44,1
gpt-4o,7,300000,15,False,2696.48,2696.44,1
gpt-4o,7,300000,15,False,2696.48,2696.44,1
gpt-4o,7,300000,15,False,2696.48,2695.03,1
gpt-4o,7,300000,30,True,1995.91,1995.91,1
gpt-4o,7,300000,30,True,1995.91,1995.91,1
gpt-4o,7,300000,30,True,1995.91,1995.91,1
gpt-4o,7,300000,30,True,1995.91,1996.39,1
gpt-4o,7,300000,30,True,1995.91,1995.91,1
gpt-4o,7,300000,30,False,1995.91,1996.17,1
gpt-4o,7,300000,30,False,1995.91,1995.91,1
gpt-4o,7,300000,30,False,1995.91,1995.91,1
gpt-4o,7,300000,30,False,1995.91,1995.91,1
gpt-4o,7,300000,30,False,1995.91,1995.91,1
gpt-4o,7,400000,15,True,3595.31,3595.31,1
gpt-4o,7,400000,15,True,3595.31,3595.31,1
gpt-4o,7,400000,15,True,3595.31,3592.98,1
gpt-4o,7,400000,15,True,3595.31,3595.31,1
gpt-4o,7,400000,15,True,3595.31,3595.31,1
gpt-4o,7,400000,15,False,3595.31,3597.59,1
gpt-4o,7,400000,15,False,3595.31,3595.31,1
gpt-4o,7,400000,15,False,3595.31,3594.52,1
gpt-4o,7,400000,15,False,3595.31,3595.31,1
gpt-4o,7,400000,15,False,3595.31,3595.0,1
gpt-4o,7,400000,30,True,2661.21,2661.21,1
gpt-4o,7,400000,30,True,2661.21,2661.20998071673,1
gpt-4o,7,400000,30,True,2661.21,2661.21,1
gpt-4o,7,400000,30,True,2661.21,2661.21,1
gpt-4o,7,400000,30,True,2661.21,2661.21,1
gpt-4o,7,400000,30,False,2661.21,2661.0,1
gpt-4o,7,400000,30,False,2661.21,2661.21,1
gpt-4o,7,400000,30,False,2661.21,2661.21,1
gpt-4o,7,400000,30,False,2661.21,2661.21,1
gpt-4o,7,400000,30,False,2661.21,2661.21,1
gpt-4o,7,500000,15,True,4494.14,4494.14,1
gpt-4o,7,500000,15,True,4494.14,4496.93,1
gpt-4o,7,500000,15,True,4494.14,4494.141354262125,1
gpt-4o,7,500000,15,True,4494.14,4494.141354262125,1
gpt-4o,7,500000,15,True,4494.14,4490.33,1
gpt-4o,7,500000,15,False,4494.14,4496.93,1
gpt-4o,7,500000,15,False,4494.14,4497.24,1
gpt-4o,7,500000,15,False,4494.14,4495.13,1
gpt-4o,7,500000,15,False,4494.14,4495.83,1
gpt-4o,7,500000,15,False,4494.14,4495.85,1
gpt-4o,7,500000,30,True,3326.51,3326.51,1
gpt-4o,7,500000,30,True,3326.51,3326.51,1
gpt-4o,7,500000,30,True,3326.51,3326.51,1
gpt-4o,7,500000,30,True,3326.51,3326.51,1
gpt-4o,7,500000,30,True,3326.51,3327.51,1
gpt-4o,7,500000,30,False,3326.51,3327.51,1
gpt-4o,7,500000,30,False,3326.51,3327.0,1
gpt-4o,7,500000,30,False,3326.51,3327.48,1
gpt-4o,7,500000,30,False,3326.51,3326.51,1
gpt-4o,7,500000,30,False,3326.51,3327.51,1
gpt-4o,7,600000,15,True,5392.97,5392.97,1
gpt-4o,7,600000,15,True,5392.97,5392.97,1
gpt-4o,7,600000,15,True,5392.97,5392.97,1
gpt-4o,7,600000,15,True,5392.97,5392.97,1
gpt-4o,7,600000,15,True,5392.97,5380.57,1
gpt-4o,7,600000,15,False,5392.97,5397.88,1
gpt-4o,7,600000,15,False,5392.97,5393.57,1
gpt-4o,7,600000,15,False,5392.97,5396.47,1
gpt-4o,7,600000,15,False,5392.97,5391.61,1
gpt-4o,7,600000,15,False,5392.97,5392.31,1
gpt-4o,7,600000,30,True,3991.81,3991.81,1
gpt-4o,7,600000,30,True,3991.81,3991.814971075094,1
gpt-4o,7,600000,30,True,3991.81,3991.814971075094,1
gpt-4o,7,600000,30,True,3991.81,3995.39,1
gpt-4o,7,600000,30,True,3991.81,3991.81,1
gpt-4o,7,600000,30,False,3991.81,3983.51,1
gpt-4o,7,600000,30,False,3991.81,3995.47,1
gpt-4o,7,600000,30,False,3991.81,3988.8,1
gpt-4o,7,600000,30,False,3991.81,3995.71,1
gpt-4o,7,600000,30,False,3991.81,3993.13,1
gpt-4o,7,700000,15,True,6291.8,6295.79,1
gpt-4o,7,700000,15,True,6291.8,6291.8,1
gpt-4o,7,700000,15,True,6291.8,6291.797895966975,1
gpt-4o,7,700000,15,True,6291.8,6298.32,1
gpt-4o,7,700000,15,True,6291.8,6291.797895966974,1
gpt-4o,7,700000,15,False,6291.8,6293.58,1
gpt-4o,7,700000,15,False,6291.8,6292.69,1
gpt-4o,7,700000,15,False,6291.8,6291.03,1
gpt-4o,7,700000,15,False,6291.8,6290.0,1
gpt-4o,7,700000,15,False,6291.8,6293.0,1
gpt-4o,7,700000,30,True,4657.12,4657.12,1
gpt-4o,7,700000,30,True,4657.12,4657.12,1
gpt-4o,7,700000,30,True,4657.12,4657.12,1
gpt-4o,7,700000,30,True,4657.12,4657.12,1
gpt-4o,7,700000,30,True,4657.12,4657.12,1
gpt-4o,7,700000,30,False,4657.12,4657.22,1
gpt-4o,7,700000,30,False,4657.12,4657.13,1
gpt-4o,7,700000,30,False,4657.12,4657.29,1
gpt-4o,7,700000,30,False,4657.12,4657.05,1
gpt-4o,7,700000,30,False,4657.12,4657.23,1
gpt-4o,7,800000,15,True,7190.63,7190.63,1
gpt-4o,7,800000,15,True,7190.63,7186.66,1
gpt-4o,7,800000,15,True,7190.63,7185.19,1
gpt-4o,7,800000,15,True,7190.63,7191.58,1
gpt-4o,7,800000,15,True,7190.63,7190.63,1
gpt-4o,7,800000,15,False,7190.63,7191.1,1
gpt-4o,7,800000,15,False,7190.63,7191.0,1
gpt-4o,7,800000,15,False,7190.63,7187.37,1
gpt-4o,7,800000,15,False,7190.63,7191.71,1
gpt-4o,7,800000,15,False,7190.63,7191.57,1
gpt-4o,7,800000,30,True,5322.42,5322.42,1
gpt-4o,7,800000,30,True,5322.42,5322.42,1
gpt-4o,7,800000,30,True,5322.42,5322.42,1
gpt-4o,7,800000,30,True,5322.42,5322.42,1
gpt-4o,7,800000,30,True,5322.42,5322.42,1
gpt-4o,7,800000,30,False,5322.42,5327.27,1
gpt-4o,7,800000,30,False,5322.42,5320.57,1
gpt-4o,7,800000,30,False,5322.42,5326.26,1
gpt-4o,7,800000,30,False,5322.42,5322.56,1
gpt-4o,7,800000,30,False,5322.42,5323.5,1
gpt-4o,7,900000,15,True,8089.45,8089.454437671823,1
gpt-4o,7,900000,15,True,8089.45,8095.0,1
gpt-4o,7,900000,15,True,8089.45,8096.17,1
gpt-4o,7,900000,15,True,8089.45,8089.454437671825,1
gpt-4o,7,900000,15,True,8089.45,8089.45,1
gpt-4o,7,900000,15,False,8089.45,8097.0,1
gpt-4o,7,900000,15,False,8089.45,8097.93,1
gpt-4o,7,900000,15,False,8089.45,8095.77,1
gpt-4o,7,900000,15,False,8089.45,8096.52,1
gpt-4o,7,900000,15,False,8089.45,8095.87,1
gpt-4o,7,900000,30,True,5987.72,5987.72,1
gpt-4o,7,900000,30,True,5987.72,5987.72,1
gpt-4o,7,900000,30,True,5987.72,5987.72,1
gpt-4o,7,900000,30,True,5987.72,5987.72,1
gpt-4o,7,900000,30,True,5987.72,5987.722456612641,1
gpt-4o,7,900000,30,False,5987.72,5988.45,1
gpt-4o,7,900000,30,False,5987.72,5983.33,1
gpt-4o,7,900000,30,False,5987.72,5988.97,1
gpt-4o,7,900000,30,False,5987.72,5989.88,1
gpt-4o,7,900000,30,False,5987.72,5988.57,1
gpt-4o,7,1000000,15,True,8988.28,8983.883007586466,1
gpt-4o,7,1000000,15,True,8988.28,8983.28,1
gpt-4o,7,1000000,15,True,8988.28,8988.28,1
gpt-4o,7,1000000,15,True,8988.28,8988.28,1
gpt-4o,7,1000000,15,True,8988.28,8983.88,1
gpt-4o,7,1000000,15,False,8988.28,8983.21,1
gpt-4o,7,1000000,15,False,8988.28,8983.97,1
gpt-4o,7,1000000,15,False,8988.28,8983.88,1
gpt-4o,7,1000000,15,False,8988.28,8983.88,1
gpt-4o,7,1000000,15,False,8988.28,8983.0,1
gpt-4o,7,1000000,30,True,6653.02,6653.02,1
gpt-4o,7,1000000,30,True,6653.02,6653.024951791825,1
gpt-4o,7,1000000,30,True,6653.02,6653.02,1
gpt-4o,7,1000000,30,True,6653.02,6653.02,1
gpt-4o,7,1000000,30,True,6653.02,6653.02,1
gpt-4o,7,1000000,30,False,6653.02,6653.02,1
gpt-4o,7,1000000,30,False,6653.02,6653.02,1
gpt-4o,7,1000000,30,False,6653.02,6653.02,1
gpt-4o,7,1000000,30,False,6653.02,6653.0,1
gpt-4o,7,1000000,30,False,6653.02,6653.02,1
gpt-4o,7,1100000,15,True,9887.11,9896.06,1
gpt-4o,7,1100000,15,True,9887.11,9887.11,1
gpt-4o,7,1100000,15,True,9887.11,9894.15,1
gpt-4o,7,1100000,15,True,9887.11,9898.75,1
gpt-4o,7,1100000,15,True,9887.11,9899.85056,1
gpt-4o,7,1100000,15,False,9887.11,9898.23,1
gpt-4o,7,1100000,15,False,9887.11,9899.09,1
gpt-4o,7,1100000,15,False,9887.11,9890.12,1
gpt-4o,7,1100000,15,False,9887.11,9898.56,1
gpt-4o,7,1100000,15,False,9887.11,9898.0,1
gpt-4o,7,1100000,30,True,7318.33,7318.33,1
gpt-4o,7,1100000,30,True,7318.33,7317.1,1
gpt-4o,7,1100000,30,True,7318.33,7318.327446971007,1
gpt-4o,7,1100000,30,True,7318.33,7320.09,1
gpt-4o,7,1100000,30,True,7318.33,7318.33,1
gpt-4o,7,1100000,30,False,7318.33,7321.0,1
gpt-4o,7,1100000,30,False,7318.33,7326.84,1
gpt-4o,7,1100000,30,False,7318.33,7318.35,1
gpt-4o,7,1100000,30,False,7318.33,7320.95,1
gpt-4o,7,1100000,30,False,7318.33,7320.62,1
gpt-4o,7,1200000,15,True,10785.94,10782.719437476431,1
gpt-4o,7,1200000,15,True,10785.94,10783.0,1
gpt-4o,7,1200000,15,True,10785.94,10785.9392502291,1
gpt-4o,7,1200000,15,True,10785.94,10779.58,1
gpt-4o,7,1200000,15,True,10785.94,10778.08,1
gpt-4o,7,1200000,15,False,10785.94,10779.57,1
gpt-4o,7,1200000,15,False,10785.94,10783.57,1
gpt-4o,7,1200000,15,False,10785.94,10783.25,1
gpt-4o,7,1200000,15,False,10785.94,10781.51,1
gpt-4o,7,1200000,15,False,10785.94,10786.41,1
gpt-4o,7,1200000,30,True,7983.63,7987.0,1
gpt-4o,7,1200000,30,True,7983.63,7988.46,1
gpt-4o,7,1200000,30,True,7983.63,7983.629942150188,1
gpt-4o,7,1200000,30,True,7983.63,7988.0,1
gpt-4o,7,1200000,30,True,7983.63,7984.57,1
gpt-4o,7,1200000,30,False,7983.63,7988.36,1
gpt-4o,7,1200000,30,False,7983.63,7989.88,1
gpt-4o,7,1200000,30,False,7983.63,7983.11,1
gpt-4o,7,1200000,30,False,7983.63,7987.77,1
gpt-4o,7,1200000,30,False,7983.63,7981.02,1
gpt-4o,8,300000,15,True,2866.96,2867.0394493657195,1
gpt-4o,8,300000,15,True,2866.96,2866.96,1
gpt-4o,8,300000,15,True,2866.96,2866.96,1
gpt-4o,8,300000,15,True,2866.96,2866.9562529910695,1
gpt-4o,8,300000,15,True,2866.96,2866.96,1
gpt-4o,8,300000,15,False,2866.96,2867.52,1
gpt-4o,8,300000,15,False,2866.96,2867.944,1
gpt-4o,8,300000,15,False,2866.96,2868.86,1
gpt-4o,8,300000,15,False,2866.96,2867.53,1
gpt-4o,8,300000,15,False,2866.96,2867.53,1
gpt-4o,8,300000,30,True,2201.29,2201.293721638134,1
gpt-4o,8,300000,30,True,2201.29,2201.29,1
gpt-4o,8,300000,30,True,2201.29,2201.293526,1
gpt-4o,8,300000,30,True,2201.29,2201.29,1
gpt-4o,8,300000,30,True,2201.29,2201.29,1
gpt-4o,8,300000,30,False,2201.29,2201.291,1
gpt-4o,8,300000,30,False,2201.29,2201.29,1
gpt-4o,8,300000,30,False,2201.29,2201.29,1
gpt-4o,8,300000,30,False,2201.29,2201.29,1
gpt-4o,8,300000,30,False,2201.29,2201.0,1
gpt-4o,8,400000,15,True,3822.61,3822.6083373214265,1
gpt-4o,8,400000,15,True,3822.61,3822.65,1
gpt-4o,8,400000,15,True,3822.61,3822.608337321426,1
gpt-4o,8,400000,15,True,3822.61,3822.6083373214265,1
gpt-4o,8,400000,15,True,3822.61,3822.0,1
gpt-4o,8,400000,15,False,3822.61,3820.22,1
gpt-4o,8,400000,15,False,3822.61,3822.69,1
gpt-4o,8,400000,15,False,3822.61,3822.44,1
gpt-4o,8,400000,15,False,3822.61,3821.14,1
gpt-4o,8,400000,15,False,3822.61,3822.69,1
gpt-4o,8,400000,30,True,2935.06,2935.0582955175123,1
gpt-4o,8,400000,30,True,2935.06,2935.0582955175123,1
gpt-4o,8,400000,30,True,2935.06,2934.59,1
gpt-4o,8,400000,30,True,2935.06,2935.058295517512,1
gpt-4o,8,400000,30,True,2935.06,2935.0582955175123,1
gpt-4o,8,400000,30,False,2935.06,2934.23,1
gpt-4o,8,400000,30,False,2935.06,2934.15,1
gpt-4o,8,400000,30,False,2935.06,2935.06,1
gpt-4o,8,400000,30,False,2935.06,2934.15,1
